Model,Rolling Window,PERMNO,R2,MSE,MAE,Directional Accuracy,Directional Up,Directional Down
timefm,252,80924,-0.06067657340600796,0.0005725904282720495,0.014663649170908429,0.495583038869258,0.5800359712230215,0.4228723404255319
timefm,252,81043,-0.04047900899471135,0.0004198758246402383,0.01430957613021491,0.4717314487632509,0.4411764705882353,0.5044014084507042
timefm,252,81132,-0.039937857105532215,0.0007228931759495106,0.019480934263512138,0.5004416961130742,0.6236378876781223,0.3638914873713751
timefm,252,81133,-0.025454082402286415,0.0008869432689929582,0.021313780343570177,0.48586572438162545,0.3583180987202925,0.612987012987013
timefm,252,81740,-0.04260495279553633,0.001107178289128005,0.022413772524483074,0.5097173144876325,0.4153846153846154,0.6001727115716753
timefm,252,82281,-0.036290103468632706,0.003209719802797293,0.034091174209140276,0.5039752650176679,0.28258706467661693,0.6900161030595813
timefm,252,82646,-0.059302824482563965,0.0003165289867021623,0.012460095416967793,0.495583038869258,0.4631578947368421,0.5308310991957105
timefm,252,82924,-0.04557146436224335,0.0004067550238808489,0.013455789908334811,0.4920494699646643,0.5378723404255319,0.4450600184672207
timefm,252,82932,-0.04898314210228083,0.00045202237295698106,0.014231133682085107,0.502208480565371,0.5406779661016949,0.46075715604801476
timefm,252,83604,-0.03381897316814442,0.0002398016453711048,0.011168436088873137,0.4752650176678445,0.46194690265486726,0.49069973427812225
timefm,252,83989,-0.06111445977994401,0.0011757619249354464,0.02321133676393992,0.5004416961130742,0.4288389513108614,0.5686604886267902
timefm,252,84176,-0.0625766176389746,0.001631245363209097,0.026070258235189343,0.5114840989399293,0.43365983971504896,0.591710758377425
timefm,252,85177,-0.047420233283216096,0.0015590220602312442,0.025674736462986517,0.4902826855123675,0.45897204688908927,0.5226086956521739
timefm,252,85442,-0.04270771695164011,0.0004395180349961786,0.015021678027669011,0.4986749116607774,0.5906779661016949,0.3988919667590028
timefm,252,86047,-0.03320354880009302,0.0010552095685312526,0.022097580411277955,0.49823321554770317,0.5627177700348432,0.43462578899909826
timefm,252,86051,-0.018653269606434097,0.0020283683234560462,0.030254396358071547,0.4986749116607774,0.3871268656716418,0.6050847457627119
timefm,252,86144,-0.05470345574538116,0.0001788684438505924,0.008774257558215318,0.4920494699646643,0.5930626057529611,0.38347260909935005
timefm,252,86745,-0.04307117645886693,0.0014591689696272726,0.0238265542154443,0.5044169611307421,0.3547776726584674,0.6413043478260869
timefm,252,86776,-0.045758296954749644,0.0003179172648146991,0.012287679533381073,0.5,0.6515798462852262,0.3397790055248619
timefm,252,86869,-0.046407655122186364,0.00023327972872803644,0.010791713949254064,0.5057420494699647,0.5530236634531113,0.46473779385171793
timefm,252,86916,-0.07679104593316954,0.013358679084819676,0.043757356699592666,0.5026501766784452,0.3723196881091618,0.6156351791530945
timefm,252,86929,-0.04448277713295745,0.0007950674900282404,0.01894689230251576,0.47703180212014135,0.4349408553230209,0.5185185185185185
timefm,252,86996,-0.047866255466246344,0.00032109353259982616,0.012504117415799055,0.5110424028268551,0.5939849624060151,0.41838649155722324
timefm,252,87075,-0.029067761811234716,0.0004397731568457066,0.01451130762674045,0.49425795053003535,0.48208191126279865,0.5077910174152154
timefm,252,87179,-0.04417059628149067,0.0005050321725388877,0.015063723726711255,0.49425795053003535,0.49778172138420584,0.49206349206349204
timefm,252,87344,-0.045196625554783765,0.002939454596182276,0.03094171067613603,0.5,0.30701754385964913,0.6707717569786535
timefm,512,11174,-0.020715151377869168,0.0010988719942875234,0.02165814642226651,0.49514134275618377,0.4645390070921986,0.5255281690140845
timefm,512,20512,-0.038352717418238536,0.0003097854273850275,0.011810535291108253,0.5075088339222615,0.6038205980066446,0.39811320754716983
timefm,512,29647,-0.057489320349209505,0.00014511962205388074,0.007489976904519401,0.5304770318021201,0.6911392405063291,0.35567970204841715
timefm,512,39731,-0.03079666742402365,0.0018332736924864131,0.028350589726601583,0.4880742049469965,0.35977859778597787,0.6142611683848798
timefm,512,40125,-0.029578875916060676,0.0010753074720340281,0.01879550703402199,0.5013250883392226,0.6020495303159693,0.39413382218148485
timefm,512,44644,-0.04540512906449745,0.00024544922828872464,0.010235061398026395,0.5145759717314488,0.7853061224489796,0.19594594594594594
timefm,512,44943,-0.03925571614799761,0.0006700620844691127,0.019127186374327112,0.4916077738515901,0.5716709075487701,0.4053554939981533
timefm,512,45911,-0.0330031658353358,0.0005993922469116614,0.017347456307139773,0.4929328621908127,0.5969387755102041,0.3805147058823529
timefm,512,47466,-0.02440665264002395,0.0003845752092204892,0.013393299018869603,0.5145759717314488,0.5349439171699741,0.4941069809610154
timefm,512,47941,-0.027243118814656686,0.0004921408344672025,0.0149221566631144,0.49381625441696114,0.5342831700801425,0.45962732919254656
timefm,512,50286,-0.030818000803038315,0.0017986623985986215,0.027186660496570002,0.5357773851590106,0.3461939520333681,0.6792598303777949
timefm,512,55993,-0.03752641582654803,0.0010027193346251718,0.01996201534373502,0.48630742049469966,0.612280701754386,0.36046511627906974
timefm,512,61241,-0.02608064117296749,0.0014157909353100108,0.02624139457194743,0.48542402826855124,0.6347826086956522,0.3318345323741007
timefm,512,63773,-0.029570257409606837,0.001171128406473346,0.018319395544050966,0.5106007067137809,0.5808124459809854,0.43800904977375565
timefm,512,66093,-0.03643322157585782,0.00022309193234186587,0.010046817355046592,0.4907243816254417,0.5491033304867634,0.430939226519337
timefm,512,75104,-0.03571663930899249,0.0008759659994109868,0.01903728516363381,0.4907243816254417,0.4933569530558016,0.48939929328621906
timefm,512,75320,-0.021192935792755607,0.001117775122286941,0.017363620710382766,0.482773851590106,0.4771354616048318,0.48957388939256574
timefm,512,76226,-0.025141699836660925,0.0009239995599294322,0.01942216922872936,0.5220848056537103,0.5538194444444444,0.49097472924187724
timefm,512,78405,-0.04493736648165236,0.00020789208236428975,0.009508073941325941,0.5013250883392226,0.6054888507718696,0.3917808219178082
timefm,512,78840,-0.015038650422483313,0.0006270054738699832,0.017326189627348793,0.5141342756183745,0.6391752577319587,0.3828623518687329
timefm,512,78971,-0.0145911876767153,0.0007577994981424716,0.018036085703006046,0.5008833922261484,0.38796296296296295,0.611633875106929
timefm,512,79033,-0.03954662849153756,0.0006237480395725737,0.016283168172313338,0.5004416961130742,0.26912442396313363,0.7169650468883205
timefm,512,79879,-0.042579520588088116,0.000479157417278761,0.015079725464179275,0.4871908127208481,0.41808415398388543,0.5598591549295775
timefm,512,80089,-0.03454030138666764,0.0008195473151630074,0.01981819803633659,0.5123674911660777,0.38857142857142857,0.6230323115161558
timefm,512,80924,-0.030331302858745968,0.000556208986563676,0.01457225370104213,0.47703180212014135,0.5449640287769785,0.42021276595744683
timefm,512,81043,-0.02926681528590902,0.0004153512460194183,0.014219140328041115,0.4801236749116608,0.40819964349376114,0.5536971830985915
timefm,512,81132,-0.03379255286991145,0.0007186213836825877,0.019458340267034885,0.5030918727915195,0.6856663872590109,0.30028063610851263
timefm,512,81133,-0.018447321355624435,0.0008808829298179264,0.02123509874313838,0.5039752650176679,0.3555758683729433,0.651082251082251
timefm,512,81740,-0.03491700074225701,0.0010990141867242853,0.02241613489716713,0.4911660777385159,0.3990950226244344,0.5794473229706391
timefm,512,82281,-0.026246490546210977,0.0031786115415287303,0.033827118295397515,0.5035335689045937,0.2746268656716418,0.6956521739130435
timefm,512,82646,-0.034480756557463854,0.0003091119348199284,0.012333660334010416,0.4960247349823322,0.531578947368421,0.46201966041108133
timefm,512,82924,-0.029701428140362696,0.0004005811589826151,0.013386970350672343,0.495583038869258,0.4876595744680851,0.5069252077562327
timefm,512,82932,-0.03282665540501295,0.00044506030353715163,0.01412726188529383,0.5070671378091873,0.5872881355932204,0.420129270544783
timefm,512,83604,-0.026844253180047906,0.0002381838095869319,0.01116596271545273,0.46952296819787986,0.4345132743362832,0.5066430469441984
timefm,512,83989,-0.07611504810764624,0.0011923832426875398,0.02323977748490891,0.48851590106007065,0.38857677902621723,0.582139848357203
timefm,512,84176,-0.05785896983750116,0.0016240029291354897,0.026072245617706893,0.495583038869258,0.4755120213713268,0.5185185185185185
timefm,512,85177,-0.044407724210868915,0.001554538121549141,0.025639113716304764,0.49381625441696114,0.5401262398557258,0.45130434782608697
timefm,512,85442,-0.031459090949836455,0.00043477655863003703,0.014993145277437808,0.5030918727915195,0.6779661016949152,0.31301939058171746
timefm,512,86047,-0.03529781764112938,0.0010573484428340989,0.02207490610519191,0.5013250883392226,0.6681184668989547,0.3318304779080252
timefm,512,86051,-0.008726802291186608,0.002008602489028548,0.030055045666362797,0.48498233215547704,0.396455223880597,0.5703389830508474
timefm,512,86144,-0.04096110504757533,0.00017653786185545855,0.008717608601923756,0.4911660777385159,0.6751269035532995,0.2915506035283194
timefm,512,86745,-0.029287074354137133,0.0014398861684921872,0.023725496027134686,0.5079505300353356,0.3547776726584674,0.6479933110367893
timefm,512,86776,-0.02856803333999558,0.00031269131384136184,0.012230713771931462,0.47659010600706714,0.6473099914602903,0.2955801104972376
timefm,512,86869,-0.02953987851200801,0.00022951932967838685,0.010768708080634048,0.49337455830388693,0.5661700262927257,0.4258589511754069
timefm,512,86916,-0.06838252694180791,0.013254362925051773,0.043359308329183825,0.5181095406360424,0.3966861598440546,0.6237785016286646
timefm,512,86929,-0.03302498720000813,0.0007863457413477438,0.018859396479939918,0.48851590106007065,0.5550500454959054,0.4272179155900086
timefm,512,86996,-0.04355265269706732,0.0003197717322802121,0.012526086179482412,0.5181095406360424,0.6675020885547202,0.350844277673546
timefm,512,87075,-0.021657837546029457,0.00043660651815870564,0.014461484602386828,0.5044169611307421,0.6331058020477816,0.36663611365719523
timefm,512,87179,-0.03522092295435075,0.000500703499638104,0.014995363625440277,0.49734982332155475,0.5394853593611357,0.4567901234567901
timefm,512,87344,-0.027756201904689082,0.002890406089705874,0.030702710272347125,0.5017667844522968,0.30896686159844056,0.6724137931034483
