Model,Rolling Window,PERMNO,R2,MSE,MAE,Directional Accuracy,Directional Up,Directional Down
Chronos Base,21,75320,-2.196551928760188,0.0018640729446719,0.0182239481198723,0.4892966360856269,0.5580693815987934,0.4186046511627907
Chronos Base,21,76226,-0.1599175152085397,0.0009849583927336,0.0200644074565509,0.4827586206896552,0.5530642750373692,0.4100946372239747
Chronos Base,21,78405,-0.1089600294306889,0.0002392801257604,0.0102389671039344,0.4984732824427481,0.5550595238095238,0.4395604395604395
Chronos Base,21,78840,-0.445526644379852,0.0007406598497018,0.0178860537812385,0.4890895410082769,0.5525925925925926,0.4241960183767228
Chronos Base,21,78971,-0.1106975046682585,0.0008427923157694,0.0188127725072155,0.4924357034795764,0.4618973561430793,0.5299401197604791
Chronos Base,21,79033,-0.1673548192408349,0.0007095720300325,0.0176998994564319,0.4631901840490797,0.4742765273311897,0.455081001472754
Chronos Base,21,79879,-0.222378811752403,0.0004576753703779,0.0150240931387176,0.4893455098934551,0.5170278637770898,0.4667673716012084
Chronos Base,21,80089,-0.1994723846726833,0.0010192101946176,0.0214873622874484,0.4903175832687839,0.478476821192053,0.5029239766081871
Chronos Base,21,80924,-0.0508672096808597,0.0006309474195232,0.0153978232415491,0.4833204034134988,0.5244094488188976,0.4566929133858268
Chronos Base,21,81043,-0.066762214375994,0.0004547053160021,0.0147729972919633,0.4839449541284403,0.5327102803738317,0.4395770392749245
Chronos Base,21,81132,-0.1025328151294289,0.0007709995472861,0.0204135653660301,0.4837461300309597,0.5925394548063128,0.357504215851602
Chronos Base,21,81133,-0.1214979308371595,0.0009127136657131,0.0223514674494128,0.5054012345679012,0.4741100323624595,0.5402985074626866
Chronos Base,21,81740,-0.3246594444912296,0.00126294254631,0.0236364840646754,0.4996243425995492,0.5089285714285714,0.4901365705614567
Chronos Base,21,82281,-0.9530142574192362,0.0070589042027996,0.0381868818598628,0.4771341463414634,0.4077181208053691,0.5448079658605974
Chronos Base,21,82646,-0.1498384571323017,0.0003505630892292,0.0130518062013775,0.4814528593508501,0.5474339035769828,0.4188562596599691
Chronos Base,21,82924,-0.2793291198677512,0.0004282393224619,0.0137227444674331,0.4923547400611621,0.5758928571428571,0.4066455696202531
Chronos Base,21,82932,-0.2735467304349797,0.000486672004881,0.0146529779338756,0.5073815073815073,0.5537313432835821,0.4577922077922078
Chronos Base,21,83604,-0.0973419133187813,0.0002563157838349,0.0116292309142973,0.4738058551617873,0.5313935681470138,0.4174454828660436
Chronos Base,21,83989,-0.4783278903602004,0.0014132104472222,0.0240466104852464,0.4988696307460437,0.4904153354632588,0.5107913669064749
Chronos Base,21,84176,-0.1603833921920816,0.0015100603448316,0.02570513202699,0.4930875576036866,0.5359375,0.4557926829268293
Chronos Base,21,85177,-0.1599257227730728,0.0017022616341918,0.0272719995146684,0.4861215303825956,0.4871016691957511,0.4873323397913562
Chronos Base,21,85442,-0.1322917117019733,0.0004788097814353,0.0156621069117035,0.5026697177726926,0.5876132930513596,0.4166666666666667
Chronos Base,21,86047,-0.6707508876638375,0.001690114896134,0.0236641643545397,0.4837244511733535,0.5565476190476191,0.4095826893353941
Chronos Base,21,86051,-1.1181075703281182,0.0039641971941298,0.0336875724243442,0.5030395136778115,0.5048076923076923,0.5065693430656935
Chronos Base,21,86144,-0.371655591316685,0.0002347805039139,0.0091232075111749,0.5019245573518091,0.5825825825825826,0.4197138314785373
Chronos Base,21,86745,-0.5477023669765388,0.0023163907442035,0.026136919928699,0.4805194805194805,0.4223300970873786,0.5380116959064327
Chronos Base,21,86776,-0.3195382734652494,0.000448860957854,0.0134398664213019,0.5026778882938026,0.5898550724637681,0.4084967320261438
Chronos Base,21,86869,-0.1444040831293684,0.0002326778132136,0.01106532519797,0.4973138910207214,0.5795981452859351,0.4232558139534884
Chronos Base,21,86916,-4.03795047583851,0.0853449072668134,0.0576098531813516,0.4819277108433735,0.4685908319185059,0.4979480164158686
Chronos Base,21,86929,-0.625780619013677,0.0012249422306174,0.0205477491822299,0.5034377387318564,0.5,0.5082706766917293
Chronos Base,21,86996,-0.1447766077892198,0.000337255766406,0.0127153349734475,0.5031007751937985,0.611271676300578,0.3785594639865997
Chronos Base,21,87075,-0.1164785235092222,0.0003980326353807,0.0143682664415421,0.5160796324655437,0.6166180758017493,0.4054927302100161
Chronos Base,21,87179,-0.5760867085846582,0.0006711757964115,0.0152733594851791,0.5121951219512195,0.558282208588957,0.4687975646879756
Chronos Base,21,87344,-2.6129769979702155,0.0074344161904339,0.0363402256762066,0.4773234200743494,0.4236453201970443,0.5325936199722607
Chronos Base,252,11174,-0.025897713174646,0.0012498970508712,0.0222481478710068,0.486322188449848,0.2816691505216095,0.6992248062015504
