Model,Rolling Window,PERMNO,R2,MSE,MAE,Directional Accuracy,Directional Up,Directional Down
chronos_t5,5,86144,-0.6369681915791321,0.00027761542968847907,0.010586740472740067,0.47791519434628976,0.46362098138747887,0.4958217270194986
chronos_t5,5,86745,-1.2145082652046626,0.0030979110692521306,0.029940798272936765,0.4801236749116608,0.413434247871334,0.5418060200668896
chronos_t5,5,86776,-0.9710650936215159,0.0005992164969292095,0.015214296590299452,0.47659010600706714,0.466268146883006,0.49079189686924496
chronos_t5,5,86869,-0.9270952747505694,0.00042961484534858506,0.013400833987225256,0.46466431095406363,0.4504820333041192,0.48553345388788427
chronos_t5,5,86916,-1.2031430623083654,0.027332212000164568,0.05658202017774466,0.4456713780918728,0.40350877192982454,0.48452768729641693
chronos_t5,5,86929,-1.3092821312115208,0.0017578414771655842,0.023600443770465954,0.47659010600706714,0.44040036396724297,0.5116279069767442
chronos_t5,5,86996,-1.2424383437248938,0.0006871415561555155,0.016026293859897327,0.47747349823321555,0.47702589807852963,0.47842401500938087
chronos_t5,5,87075,-0.8979357110871946,0.0008110847605272869,0.01763612503117003,0.46996466431095407,0.454778156996587,0.4867094408799267
chronos_t5,5,87179,-1.4254222853601544,0.0011730997697711992,0.019104701249909904,0.48586572438162545,0.4489795918367347,0.5238095238095238
chronos_t5,5,87344,-0.5211622368879405,0.0042780346007965575,0.03716362226931905,0.45141342756183744,0.398635477582846,0.5016420361247947
chronos_t5,21,11174,-0.09616308875023116,0.001180097030766437,0.022643078943939576,0.4739399293286219,0.41134751773049644,0.5360915492957746
chronos_t5,21,20512,-0.20462760492232013,0.0003593924021873111,0.012455327213529268,0.47747349823321555,0.5,0.4518867924528302
chronos_t5,21,29647,-0.08496543966924386,0.00014889017932997125,0.007752424913695268,0.4960247349823322,0.509704641350211,0.48324022346368717
chronos_t5,21,39731,-0.15154779265528373,0.0020480297818496122,0.029570258368723814,0.46863957597173145,0.35608856088560886,0.5798969072164949
chronos_t5,21,40125,-0.20932858961139433,0.0012630407431353746,0.01984148169744828,0.4659893992932862,0.466268146883006,0.4665444546287809
chronos_t5,21,44644,-0.08712460149900503,0.00025524448567647637,0.010612601281446976,0.48674911660777387,0.5338775510204081,0.43243243243243246
chronos_t5,21,44943,-0.10498607286182682,0.0007124418560192887,0.01970808907432673,0.49425795053003535,0.4817642069550466,0.5087719298245614
chronos_t5,21,45911,-0.12807241187095753,0.000654555455387803,0.018124102865135674,0.48100706713780916,0.4914965986394558,0.4696691176470588
chronos_t5,21,47466,-0.30103416140915207,0.0004884246734804733,0.014256050765266422,0.4664310954063604,0.454702329594478,0.4796010879419764
chronos_t5,21,47941,-0.09743002530039857,0.0005257666062965847,0.015411803079470505,0.48056537102473496,0.4416740872662511,0.5252883762200532
chronos_t5,21,50286,-0.3590484125667144,0.002371387845045954,0.029512808547181146,0.4717314487632509,0.32429614181439,0.5836545875096376
chronos_t5,21,55993,-0.11023809732194678,0.0010729916744676808,0.020883023211794086,0.4876325088339223,0.47192982456140353,0.5062611806797853
chronos_t5,21,61241,-0.07718845434588673,0.0014863097383263316,0.026984553919827632,0.48144876325088337,0.4426086956521739,0.5224820143884892
chronos_t5,21,63773,-0.5700819108977013,0.001785956337713737,0.019371528922647454,0.4911660777385159,0.49870354364736386,0.4841628959276018
